Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1978,1978,ha,1522134,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1979,1979,ha,1508611,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1980,1980,ha,1559982,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1981,1981,ha,1583770,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1982,1982,ha,1587814,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1983,1983,ha,1582231,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1984,1984,ha,1639349,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1985,1985,ha,1608173,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1986,1986,ha,1702809,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1987,1987,ha,1791381,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1988,1988,ha,1693998,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1989,1989,ha,1716633,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1990,1990,ha,1650400,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1991,1991,ha,1701833,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1992,1992,ha,1721364,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1993,1993,ha,1846276,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1994,1994,ha,1907626,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1995,1995,ha,1957199,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1996,1996,ha,2097553,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1997,1997,ha,2140192,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1998,1998,ha,2245826,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,1999,1999,ha,2438065,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2000,2000,ha,2709557,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2001,2001,ha,2543744,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2002,2002,ha,2458642,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2003,2003,ha,2405922,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2004,2004,ha,2309688,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2005,2005,ha,2309224,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2006,2006,ha,2174504,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2007,2007,ha,2170968,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2008,2008,ha,2242650,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2009,2009,ha,2287539,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2010,2010,ha,2299315,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2011,2011,ha,2422430,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2012,2012,ha,2386661,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2013,2013,ha,2375255,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2014,2014,ha,2427548,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2015,2015,ha,2467196,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2016,2016,ha,2424850,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2017,2017,ha,2445895,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2018,2018,ha,2412078,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2019,2019,ha,2417971,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2020,2020,ha,2425106,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,358,Cabbages,2021,2021,ha,2450601,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1961,1961,ha,91713,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1962,1962,ha,138142,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1963,1963,ha,112856,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1964,1964,ha,89644,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1965,1965,ha,72673,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1966,1966,ha,64033,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1967,1967,ha,66292,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1968,1968,ha,74211,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1969,1969,ha,130305,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1970,1970,ha,193420,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1971,1971,ha,133686,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1972,1972,ha,90464,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1973,1973,ha,89175,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1974,1974,ha,87018,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1975,1975,ha,92374,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1976,1976,ha,155585,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1977,1977,ha,131453,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1978,1978,ha,151457,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1979,1979,ha,98567,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1980,1980,ha,105483,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1981,1981,ha,107066,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1982,1982,ha,135084,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1983,1983,ha,151911,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1984,1984,ha,130364,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1985,1985,ha,122214,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1986,1986,ha,149735,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1987,1987,ha,175928,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1988,1988,ha,181441,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1989,1989,ha,211881,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1990,1990,ha,209178,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1991,1991,ha,181832,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1992,1992,ha,168945,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1993,1993,ha,196504,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1994,1994,ha,268300,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1995,1995,ha,211785,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1996,1996,ha,297060,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1997,1997,ha,172284,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1998,1998,ha,276033,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,1999,1999,ha,207359,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2000,2000,ha,225139,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2001,2001,ha,209143,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2002,2002,ha,298334,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2003,2003,ha,376393,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2004,2004,ha,443705,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2005,2005,ha,307954,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2006,2006,ha,249890,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2007,2007,ha,287148,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2008,2008,ha,277649,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2009,2009,ha,260374,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2010,2010,ha,266590,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2011,2011,ha,226932,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2012,2012,ha,248501,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2013,2013,ha,199166,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2014,2014,ha,240538,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2015,2015,ha,255673,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2016,2016,ha,216515,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2017,2017,ha,241368,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2018,2018,ha,227586,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2019,2019,ha,248561,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2020,2020,ha,235115,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,101,Canary seed,2021,2021,ha,264066,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1961,1961,ha,627367,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1962,1962,ha,573658,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1963,1963,ha,556065,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1964,1964,ha,547815,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1965,1965,ha,539831,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1966,1966,ha,531871,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1967,1967,ha,550790,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1968,1968,ha,568164,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1969,1969,ha,548626,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1970,1970,ha,503180,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1971,1971,ha,526155,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1972,1972,ha,530105,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1973,1973,ha,518374,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1974,1974,ha,509872,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1975,1975,ha,532694,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1976,1976,ha,558741,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1977,1977,ha,561534,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1978,1978,ha,609337,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1979,1979,ha,623468,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1980,1980,ha,625474,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,568,Cantaloupes and other melons,1981,1981,ha,650534,E,Estimated value,,,
